id,publishedAt,dimension,channelId,title,tags,subscriberCount,viewCount,likeCount,commentCount,tags_count,title_count,trend
Xp-RKdhTDCY,2022-01-30T12:55:18Z,PT47S,UCOOnw7df5NTnYk5Rjb5Gl1Q,Chaukhadi2107 | Làm Sổ Còng Bằng Jesmonite #shorts #diy #handmade #jesmonite,"['Dụng cụ làm bullet journal', 'Trang trí sổ', 'Hướng dẫn', 'Tổng Hợp TikTok', 'Bullet Journal', 'Stationery Haul', 'dụng cụ trang trí', 'trang trí sổ tay', 'cách trang trí sổ tay', 'mẹo trang trí sổ tay', 'plan with me', 'tiktok Châu Khả Di', 'Châu Khả Di trang trí sổ', 'trang trí sổ', 'trang tri so', 'Châu Khả Di', 'ChauKhaDi', 'Châu Khả Di BulletJournal', 'hướng dẫn trang trí sổ', 'sổ tay', 'sổ mini', 'hướng dẫn làm sổ mini', 'review sổ']",512000,5861935,180478,215,78,11,0
qNzQZupYQU0,2022-01-28T04:26:07Z,PT28S,UCOOnw7df5NTnYk5Rjb5Gl1Q,Chaukhadi2107 | Giấy Ghi Chú Trong Suốt #shorts,"['Dụng cụ làm bullet journal', 'Trang trí sổ', 'Hướng dẫn', 'Tổng Hợp TikTok', 'Bullet Journal', 'Stationery Haul', 'dụng cụ trang trí', 'trang trí sổ tay', 'cách trang trí sổ tay', 'mẹo trang trí sổ tay', 'plan with me', 'tiktok Châu Khả Di', 'Châu Khả Di trang trí sổ', 'trang trí sổ', 'trang tri so', 'Châu Khả Di', 'ChauKhaDi', 'Châu Khả Di BulletJournal', 'hướng dẫn trang trí sổ', 'sổ tay', 'sổ mini', 'ghi chú', 'take note']",512000,5664370,165184,280,75,8,0
IFqNEA0VAZs,2023-04-25T04:28:23Z,PT20S,UCD9CTJiGXnrzGj4Mz7_eRgw,Tao yếu nhưng anh em tao đông💀💀 Bloxfruit | Doge Chơi Game #bloxfruits,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'blox fruits update', 'leopard', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit', 'cách bạn thực sự chơi', 'phoenix', 'blox fruits roblox', 'mochi v2', 'dough v2', 'raid mochi', 'raid dough', 'raid dough v2', 'raid mochi v2']",610000,11447463,414029,2690,80,13,1
KMZ7dWIf_VI,2023-04-27T04:29:22Z,PT19S,UCD9CTJiGXnrzGj4Mz7_eRgw,Khi Pro giả làm Noob 💀  Bloxfruit | Doge Chơi Game #bloxfruits,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'blox fruits update', 'leopard', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit', 'cách bạn thực sự chơi', 'phoenix', 'blox fruits roblox', 'mochi v2', 'dough v2', 'raid mochi', 'raid dough', 'raid dough v2', 'raid mochi v2']",610000,10503133,476229,1692,80,12,1
vwWEI6arvcg,2023-04-30T01:47:22Z,PT38S,UCD9CTJiGXnrzGj4Mz7_eRgw,Welcome back bro!! | Bloxfruit | Doge Chơi Game #bloxfruits,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'xin trái ác quỷ', 'random trái ác quỷ', 'random 100 trái ác quỷ', 'random trái ác quỷ trong blox fruit', 'dragon fruit', 'blox fruits update', 'roblox blox fruits', 'blox piece']",610000,6673733,397041,5074,67,10,0
8aHp45WFBVs,2023-04-26T04:52:57Z,PT39S,UCD9CTJiGXnrzGj4Mz7_eRgw,Lần cuối đăng nhập: &quot;1 năm trước&quot;  Bloxfruit | Doge Chơi Game #bloxfruits,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'blox fruits update', 'leopard', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit', 'cách bạn thực sự chơi', 'phoenix', 'blox fruits roblox', 'mochi v2', 'dough v2', 'raid mochi', 'raid dough', 'raid dough v2', 'raid mochi v2']",610000,6555092,406558,5351,80,13,0
MTNKoK05fxI,2023-04-21T03:45:01Z,PT38S,UCD9CTJiGXnrzGj4Mz7_eRgw,Cách bạn thục sự đi raid mochiv2💀💀 Bloxfruit | Doge Chơi Game #bloxfruits,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'blox fruits update', 'leopard', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit', 'cách bạn thực sự chơi', 'phoenix', 'blox fruits roblox', 'mochi v2', 'dough v2', 'raid mochi', 'raid dough', 'raid dough v2', 'raid mochi v2']",610000,6237797,294694,1745,80,13,0
X7nc2xrrZAc,2023-04-29T04:03:26Z,PT20S,UCD9CTJiGXnrzGj4Mz7_eRgw,Bloxfruit in the nutshell 💀🤑  | Bloxfruit | Doge Chơi Game #bloxfruits,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'blox fruits update', 'leopard', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit', 'cách bạn thực sự chơi', 'phoenix', 'blox fruits roblox', 'dough v2', 'raid dough', 'light', 'noob to pro', 'pro help noob bloxfruit']",610000,5712739,241795,708,78,12,0
00LqcHV8kKc,2023-04-10T03:30:00Z,PT16S,UCD9CTJiGXnrzGj4Mz7_eRgw,Cách Bạn Thực Sự Quay Trái Ác Quỷ Trong Bloxfruit 💀💀 | Bloxfruit | Doge Chơi Game #bloxfruits,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'noob power', 'xin trái ác quỷ', 'random trái ác quỷ', 'random 100 trái ác quỷ', 'random trái ác quỷ trong blox fruit', 'dragon fruit', 'blox fruits update', 'leopard', 'bomb', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit']",610000,5232942,201184,694,82,18,0
ElfAQDU32zI,2023-04-15T03:45:01Z,PT25S,UCD9CTJiGXnrzGj4Mz7_eRgw,Cách Bạn Cày Trái Ác Quỷ Xịn Trong Bloxfruit | Doge Chơi Game #bloxfruits,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'blox fruits update', 'leopard', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit', 'cách bạn thực sự chơi']",610000,5160576,252741,1355,62,14,0
cPC18A0YUT4,2023-04-25T10:43:33Z,PT24S,UCD9CTJiGXnrzGj4Mz7_eRgw,Khi bạn gặp lại thằng bạn cũ🥰 Bloxfruit | Doge Chơi Game #bloxfruits,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'blox fruits update', 'leopard', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit', 'cách bạn thực sự chơi', 'phoenix', 'blox fruits roblox', 'mochi v2', 'dough v2', 'raid mochi', 'raid dough', 'raid dough v2', 'raid mochi v2']",610000,4810949,280385,1908,80,13,0
a6_mwA1TOtY,2023-04-09T10:14:11Z,PT21S,UCD9CTJiGXnrzGj4Mz7_eRgw,KHI BẠN LỠ ĂN NHẦM TRÁI LỎ TRONG BLOXFRUIT😭😭 | Bloxfruit | Doge Chơi Game #bloxfruits,"['roblox', 'blox fruits', 'roblox blox fruit', 'blox fruit', 'roblox story', 'roblox gameplay', 'doge roblox', 'doge', 'lv max blox fruit update 18', 'lv max blox fruit', 'bounty hunting', 'bounty hunting blox fruits', 'trái ác quỷ', 'roblox one piece', 'noob power', 'xin trái ác quỷ', 'random trái ác quỷ', 'random 100 trái ác quỷ', 'random trái ác quỷ trong blox fruit', 'dragon fruit', 'blox fruits update', 'leopard', 'bomb', 'memes random', 'roblox blox fruits', 'blox piece', 'trái ác quỷ blox fruits', 'dragon fruit blox fruit']",610000,4786292,235701,1899,82,16,0
1_SUl5umqrU,2019-10-13T01:00:00Z,PT39M12S,UCkTDUvYWhPaanCn43GA-SCg,Cơ Hội Cho Ai - Tập 5 Full: Cô gái EQ cao ngất ngưỡng khiến tất cả các sếp tranh nhau chiêu mộ,"['ALO media', 'ALO media entertainment', 'Cơ hội cho ai', 'chương trình cơ hội cho ai', 'Lại Văn Sâm', 'cơ hội cho ai 5', 'cơ hội cho ai tập 5 full', 'tập 5 cơ hội cho ai', 'mc lại văn sâm', 'whose chance ep 5', 'whosechance ep 5', 'Ep 5 whose chance', 'tập 5', 'Cô gái EQ cao ngất ngưỡng', 'EQ cao ngất', 'siêu trí tuệ', 'sieu tri tue viet nam', 'lai van sam sieu tri tue', 'trí tuê', 'cô gái có trí nhớ siêu phàm', 'trí nhớ siêu phàm', 'IQ CAO', 'IQ cao nhat', 'nhà tuyển dụng', 'nha tuyen dung', 'CHCA', 'co gai sieu tri nho']",189000,3922014,16279,1867,106,23,0
SO-gafC3kkg,2023-04-01T11:00:09Z,PT1M,UCkTDUvYWhPaanCn43GA-SCg,Màn deal lương không khoan nhượng giữa Salesman và các Sếp,"['ALO media', 'ALO media entertainment', 'Cơ hội cho ai', 'chương trình cơ hội cho ai', 'sếp lưu nga', 'whose chance', 'mc thành trung', 'cơ hội việc làm', 'whosechance', 'cơ hội cho ai mùa 4', 'whose chance mùa 4', 'thắng lợi group', 'MC Thành Trung', 'Hoàng Nam Tiến', 'Sếp Lê Đức Thuấn', 'Sếp Nguyễn Thanh Quyền', 'Sếp Nguyễn Trung Dũng', 'Sếp Vũ Minh Trí', 'co hoi cho ai mua 4', 'dh foods', 'Elise', 'Bánh Bảo Ngọc', 'Nhà mạng Local', 'chương trình việc làm', 'tìm kiếm việc làm', 'Tuyển dụng', 'phỏng vấn việc làm']",189000,2122493,28153,614,92,11,0
Gz3aAY2CtG0,2019-12-01T01:00:02Z,PT44M33S,UCkTDUvYWhPaanCn43GA-SCg,"Cơ Hội Cho Ai | Tập 12 Full: Cô gái đánh Muay Thái siêu đỉnh, nhận lương cao nhất chương trình","['ALO media', 'ALO media entertainment', 'ALOmedia', 'Cơ hội cho ai', 'Gameshow', 'đầu tư', 'chương trình cơ hội cho ai', 'Lại Văn Sâm', 'cơ hội cho ai tập 12', 'tập 12 cơ hội cho ai', 'tập 12 full', 'cơ hội cho ai tập 12 full', 'whosechance ep 12', 'whose chance ep 12', 'cô gái đánh muay thái', 'đánh muay thái siêu đỉnh', 'lương cao nhất chương trình']",189000,2061155,9181,1000,66,21,0
nD5ypCBeX9w,2023-02-28T03:00:11Z,PT20M21S,UCkTDUvYWhPaanCn43GA-SCg,"Tham vọng phát triển Việt Nam, du học sinh khiến các sếp ra ra sức tranh giành I Cơ hội cho ai mùa 1","['cơ hội cho ai', 'co hoi cho ai', 'cơ hội cho ai mới nhất', 'cohoichoai mua 1', 'cơ hội cho ai mùa 1', 'cohoichoai', 'co hoi cho ai moi nhat', 'whose chance', 'cơ hội cho ai hay', 'cơ hội cho ai tập mới nhất', 'co hoi cho ai mua 1', 'cơ hội cho ai lại văn sâm', 'cơ hội', 'cơ hội cho ai hay nhất', 'who chance cơ hội cho ai', 'cơ hội cho ai mới nhất 2022', 'cơ hội cho ai 2022', 'lại văn sâm cơ hội cho ai', 'lại văn sâm', 'mc lại văn sâm', 'lai van sam co hoi cho ai', 'cơ hội cho ai câu nói hay', 'lại văn sâm mới nhất']",189000,1982524,8634,699,116,24,0
w5UbuyEi1C4,2023-10-29T14:00:11Z,PT1H13M57S,UCkTDUvYWhPaanCn43GA-SCg,"Cuối Tuần Tuyệt Vời |Tập 1: TRƯỜNG GIANG ăn hiếp khiến ĐỨC PHÚC hãi hùng, DIỆU NHI hát LIVE quá ĐỈNH","['cuối tuần tuyệt vời', 'cuoi tuan tuyet voi', 'amazing saturday', 'amazing saturday đức phúc', 'cuối tuần tuyệt vời trường giang', 'cuối tuần tuyệt vời đức phúc', 'trường giang', 'đức phúc', 'trường giang cuối tuần tuyệt vời', 'alo media entertainment', 'amazing saturday vietnam', 'cuối tuần tuyệt vời tiến luật', 'quang trung cuối tuần tuyệt vời', 'jun phạm cuối tuần tuyệt vời', 'diệu nhi hát', 'diệu nhi hát live', 'trường giang ăn hiếp đức phúc', 'link lee', 'duy khánh', 'chị đẹp link lee', 'chị đẹp diệu nhi']",189000,1486507,24673,1180,85,21,1
7YaQrOXHn-I,2021-11-20T13:00:05Z,PT52M30S,UCkTDUvYWhPaanCn43GA-SCg,"Cơ Hội Cho Ai Mùa 3 | Tập 3 Full: Tiến sĩ Hàng không lộ diện, khiến các Sếp tranh giành quyết liệt","['ALO media', 'ALO media entertainment', 'ALOmedia', 'Cơ hội cho ai', 'Gameshow', 'chương trình cơ hội cho ai', 'thành trung', 'tuyển dụng', 'thành trung cơ hội cho ai', 'sếp lưu nga', 'sếp tiến', 'cơ hội cho ai mùa 3', 'whose chance mùa 3', 'whose chance', 'mc thành trung', 'sếp thông pnj', 'cơ hội việc làm', 'cơ hội', 'mùa 3 cơ hội cho ai', 'whosechance', 'sếp tiến fpt', 'cơ hội cho ai mùa 2', 'whose chance vietnam', 'sếp dũng dh food', 'sếp thuấn', 'sếp hùng anh', 'hướng nghiệp', 'Tiến sĩ hàng không', 'Lê trí thông']",189000,1443172,5226,558,93,23,0
AOUTsUV0rIk,2020-12-05T14:00:02Z,PT1H3M58S,UCkTDUvYWhPaanCn43GA-SCg,"Cơ Hội Cho Ai Mùa 2 | Tập 5 Full: U60 thu nhập TIỀN TỶ cao nhất trước tới nay, ủng hộ khởi nghiệp","['ALO media', 'ALO media entertainment', 'Cơ hội cho ai', 'chương trình cơ hội cho ai', 'cơ hội cho ai mùa 2', 'mùa 2 cơ hội cho ai', 'sếp tiến', 'u60 thu nhập tiền tỷ', 'khởi nghiệp', 'lương tháng 100 triệu', 'CHCA', 'cơ hội cho ai', 'whose chance', 'bạc tỷ', 'shark tank', 'shark tank mùa 4', 'shark tank viet nam', 'shark tank việt nam', 'thuong vu bac ti', 'thương vụ bạc tỉ', 'bac ty', 'reality show', 'show khoi nghiep thuc te', 'thuong vu bac ty', 'chuong trinh shark tank', 'bi mat shark tank', 'cá mập', 'ca map']",189000,1390628,3961,776,96,24,0
OKciFoCJ2rw,2021-12-21T12:43:16Z,PT59S,UCkTDUvYWhPaanCn43GA-SCg,Kiếm tiền phải dựa vào thực lực | Cơ Hội Cho Ai Mùa 3 #Shorts,"['ALO media', 'ALO media entertainment', 'ALOmedia', 'Cơ hội cho ai', 'Gameshow', 'chương trình cơ hội cho ai', 'thành trung', 'tuyển dụng', 'thành trung cơ hội cho ai', 'sếp lưu nga', 'sếp tiến', 'cơ hội cho ai mùa 3', 'whose chance mùa 3', 'whose chance', 'mc thành trung', 'sếp thông pnj', 'cơ hội việc làm', 'cơ hội', 'mùa 3 cơ hội cho ai', 'whosechance', 'sếp tiến fpt', 'cơ hội cho ai mùa 2', 'whose chance vietnam', 'sếp dũng dh food', 'sếp thuấn', 'sếp hùng anh', 'hướng nghiệp']",189000,1099658,22849,268,86,15,0
SgJXel6gk_o,2022-10-23T03:00:11Z,PT1M,UCkTDUvYWhPaanCn43GA-SCg,Sếp Hoàng Nam Tiến: Ngoài những công việc vĩ đại người ta gán cho thì tôi thích được ngủ lắm #shorts,"['ALO media', 'ALO media entertainment', 'Cơ hội cho ai', 'chương trình cơ hội cho ai', 'sếp lưu nga', 'whose chance', 'mc thành trung', 'cơ hội việc làm', 'whosechance', 'cơ hội cho ai mùa 4', 'whose chance mùa 4', 'Hoàng Nam Tiến', 'Sếp Lê Đức Thuấn', 'Sếp Nguyễn Thanh Quyền', 'Sếp Nguyễn Trung Dũng', 'Sếp Vũ Minh Trí', 'co hoi cho ai mua 4', 'Elise', 'Bánh Bảo Ngọc', 'chương trình việc làm', 'tìm kiếm việc làm', 'Tuyển dụng', 'phỏng vấn việc làm', 'hoàng nam tiến', 'sếp hoàng nam tiến', 'sếp nam tiến']",189000,1041416,20540,404,91,21,0
Nun-ZoggTMs,2021-12-21T13:00:10Z,PT40M5S,UCkTDUvYWhPaanCn43GA-SCg,"Điều kỳ diệu dành cho cô gái kiên cường, quyết không đầu hàng số phận | Cơ Hội Cho Ai Mùa 3","['cơ hội cho ai', 'co hoi cho ai', 'cơ hội cho ai mùa 4', 'cơ hội cho ai mới nhất', 'co hoi cho ai moi nhat', 'whose chance', 'co hoi cho ai mua 4', 'cơ hội cho ai tập mới nhất', 'cơ hội cho ai mùa 4 tập 4', 'cơ hội cho ai full', 'chương trình cơ hội cho ai', 'cơ hội cho ai hay nhất', 'nguyễn trung hiếu', 'ALO media', 'ALO media entertainment', 'sếp lưu nga', 'whosechance', 'whose chance mùa 4', 'MC Thành Trung', 'Hoàng Nam Tiến', 'Sếp Lê Đức Thuấn', 'Sếp Nguyễn Thanh Quyền', 'Sếp Nguyễn Trung Dũng', 'Sếp Vũ Minh Trí']",189000,972946,7540,706,104,22,0
rOp3II3z27k,2023-11-08T09:30:15Z,PT42S,UC6ik7KPV5oL914e4LkpQMpA,【鬥羅大陸】唐舞桐和小舞要離開這個家了！ #鬥羅大陸#唐三#小舞 #唐舞桐,"['斗罗大陆', 'cos', '剧情', '唐三', '小舞', '悬疑', '反转', '套路']",134000,9476337,264715,416,8,3,1
K0x9c4kDEyA,2023-11-07T10:30:04Z,PT24S,UC6ik7KPV5oL914e4LkpQMpA,【鬥羅大陸】唐三怎麼這麼笨？ #鬥羅大陸#唐三#小舞 #唐舞桐,"['斗罗大陆', 'cos', '剧情', '唐三', '小舞', '悬疑', '反转', '套路']",134000,7717255,101917,35,8,3,1
YOOMQ4eIpfU,2023-11-03T10:30:18Z,PT42S,UC6ik7KPV5oL914e4LkpQMpA,【鬥羅大陸】唐三和小舞也太偏心弟弟了#鬥羅大陸#唐三#小舞 #唐舞桐,"['斗罗大陆', 'cos', '剧情', '唐三', '小舞', '悬疑', '反转', '套路']",134000,4444933,92745,172,8,2,0
EyKGymeH2wo,2023-11-17T09:30:04Z,PT27S,UC6ik7KPV5oL914e4LkpQMpA,【鬥羅大陸】敲一敲就有點心！ #鬥羅大陸#唐三#小舞,"['斗罗大陆', 'cos', '剧情', '唐三', '小舞', '悬疑', '反转', '套路']",134000,4012790,60959,35,8,2,1
cZnfl49rSxQ,2023-11-07T09:28:45Z,PT15S,UC6ik7KPV5oL914e4LkpQMpA,【鬥羅大陸】如何有效的進行減肥？ #鬥羅大陸#唐三#小舞 #唐舞桐,"['斗罗大陆', 'cos', '剧情', '唐三', '小舞', '悬疑', '反转', '套路']",134000,3762846,44552,54,8,3,0
rY56fSKZo0Y,2023-10-24T09:00:39Z,PT25S,UC6ik7KPV5oL914e4LkpQMpA,【鬥羅大陸】小舞被大家疏遠，沒有能量了！ 誰來幫幫她啊！ #鬥羅大陸#唐三#小舞,"['斗罗大陆', 'cos', '剧情', '唐三', '小舞', '悬疑', '反转', '套路']",134000,2648655,31510,37,8,3,0
yte3xGSrk_8,2023-11-09T10:00:49Z,PT13S,UC6ik7KPV5oL914e4LkpQMpA,【鬥羅大陸】唐舞麟真是欺軟怕硬！ #鬥羅大陸唐三小舞 #唐舞桐,"['斗罗大陆', 'cos', '剧情', '唐三', '小舞', '悬疑', '反转', '套路']",134000,1939716,27938,19,8,3,0
2nYcdQuE6E4,2023-11-14T09:00:04Z,PT6S,UC6ik7KPV5oL914e4LkpQMpA,【鬥羅大陸】唐三這是怎麼了呀？ #鬥羅大陸#唐三#小舞 #角色扮演 #拍攝現場,"['斗罗大陆', 'cos', '剧情', '唐三', '小舞', '悬疑', '反转', '套路']",134000,994061,11997,66,8,4,0
-0KlHnaN_gg,2023-11-16T10:30:00Z,PT44S,UC6ik7KPV5oL914e4LkpQMpA,【鬥羅大陸】唐舞桐也是唐三堅強的後盾！ #鬥羅大陸#唐三#小舞#唐舞桐,"['斗罗大陆', 'cos', '剧情', '唐三', '小舞', '悬疑', '反转', '套路']",134000,928577,19355,46,8,2,0
VreKshItIgQ,2023-11-17T10:30:10Z,PT35S,UC6ik7KPV5oL914e4LkpQMpA,【鬥羅大陸】這就是大家愛的力量！ #鬥羅大陸#唐三#小舞,"['斗罗大陆', 'cos', '剧情', '唐三', '小舞', '悬疑', '反转', '套路']",134000,861080,17310,13,8,2,0
ueD1ZMZvucg,2022-03-12T19:51:46Z,PT10M56S,UC9xeuekJd88ku9LDcmGdUOA,MANCHESTER UNITED - TOTTENHAM | RONALDO - HATTRICK KINH ĐIỂN TẠI OLD TRAFFORD | NGOẠI HẠNG ANH 21/22,"['K+', 'Truyền hình K+', 'k+ Sports', 'kplus', 'kplus sports', 'bóng đá', 'tin bóng đá', 'tin thể thao', 'bóng đá ngoại hạng anh', 'ngoại hạng anh', 'ngoai hang anh', 'ngoại hạng anh 2020 2021', 'premier league', 'premier league 2020 2021', 'highlights ngoại hạng anh', 'epl highlights', 'champions league', 'manchester united', 'man city', 'chelsea', 'man united', 'liverpool', 'ngoại hạng anh 21/22', 'tottenham', 'arsenal', 'ronaldo', 'fpt bóng đá', 'truyền hình fpt', 'MAN UTD MAN CITY', 'kevin de bruyne', 'pep guardiola', 'derby manchester']",2710000,9855136,92248,8868,79,18,1
oNLJBHq92Z0,2021-12-02T22:42:45Z,PT12M18S,UC9xeuekJd88ku9LDcmGdUOA,"MANCHESTER UNITED - ARSENAL | RONALDO LẬP KỈ LỤC, QUỶ ĐỎ ĐẠI CHIẾN PHÁO THỦ | NGOẠI HẠNG ANH 21/22","['K+', 'Truyền hình K+', 'k+ Sports', 'kplus', 'kplus sports', 'bóng đá', 'tin bóng đá', 'tin thể thao', 'bóng đá ngoại hạng anh', 'ngoại hạng anh', 'ngoai hang anh', 'ngoại hạng anh 2020 2021', 'premier league', 'premier league 2020 2021', 'highlights ngoại hạng anh', 'epl highlights', 'champions league', 'ngoại hạng anh 21/22', 'tottenham', 'arsenal', 'fpt bóng đá', 'truyền hình fpt', 'pep guardiola', 'manchester city', 'profile cầu thủ', 'man utd', 'carrick', 'tuchel', 'man united arsenal', 'fred', 'tomiyasu', 'aubameyang', 'ben white', 'saka']",2710000,7169219,63133,4235,79,20,0
4YTyVOH0zmo,2021-10-30T18:44:12Z,PT9M58S,UC9xeuekJd88ku9LDcmGdUOA,"TOTTENHAM - MAN UNITED: CHIẾN DỊCH GIẢI CỨU BẮT ĐẦU, RONALDO TRỞ THÀNH TÂM ĐIỂM | NGOẠI HẠNG ANH","['k+ Sports', 'kplus sports', 'bóng đá', 'tin bóng đá', 'tin thể thao', 'bóng đá ngoại hạng anh', 'ngoại hạng anh', 'ngoai hang anh', 'ngoại hạng anh 2020 2021', 'premier league', 'premier league 2020 2021', 'highlights ngoại hạng anh', 'epl highlights', 'manchester united', 'ngoại hạng anh 21/22', 'old trafford', 'ronaldo mu', 'BLV Anh Quân', 'cảm bóng đá', 'fpt bóng đá', 'on sports', 'c1 highlight', 'highlight champions league', 'ngoại hạng anh k+', 'conte', 'eden hazard', 'chelsea', 'lampard', 'real madrid']",2710000,7100237,70439,6212,77,19,0
